username,followers,created_at,tweet_text
ians_india,33144,2020-03-24 11:08:47,#SouthKorea on Tuesday unveiled an emergency aid package worth 42 trillion won ($34 billion) to help ease the credi… https://t.co/bQhbGTYQUA
indiatvnews,924738,2020-03-24 11:08:47,Coronavirus centric G-20 summit to take place on Thursday via video conference | via @IndiaTVNews… https://t.co/ASG4C11AZd
AnuS76977217,3,2020-03-24 11:08:44,Let's all use #covid2019
ChooSeoulClub,7,2020-03-24 11:08:42,"Updated 😷

#chooseoulclub #COVID19 #COVID2019 #โควิด19 #โควิด19เราต้องรอด #โควิด #พรกฉุกเฉิน #เคอร์ฟิว https://t.co/hbdlvImLaT"
mapsofworld,5129,2020-03-24 11:08:39,"@Reuters #UPDATE | #CoronavirusOutbreak 

Indonesia reports highest daily increase on Tuesday

https://t.co/Hw4MzYfkaI
#COVID2019"
mytaxioservice,41,2020-03-24 11:08:26,#Volunteer for #Communityservice! Provide #deliveryservice to people who need supplies at their door due to isolati… https://t.co/Ta5ByRokbH
RNemala,564,2020-03-24 11:08:19,"Some 2,500 airliners are looking for parking space with some 5,000 planes already grounded. #COVID2019 #LockdownNow… https://t.co/a3866kJpt7"
MARSbySHEROES,44,2020-03-24 11:07:50,We're sure #RemoteWorking has its own set of challenges. Why not discuss here &amp; we'll share wid the world? So here… https://t.co/H7KNj8toK2
otvnews,398902,2020-03-24 11:07:50,"#Odisha DGP Abhay issues orders to allow hassle-free movement (till March 27th) of doctors, nurses &amp; healthcare per… https://t.co/WYHfhHdh7F"
GargiMkl,6,2020-03-24 11:07:47,"We all have a #hero inside us, let's do a bit like him.

#IndiaFightsCorona 
#StayAtHomeSaveLives 
#StayHome… https://t.co/gsdMzAS7Ya"
shadfromdc,3093,2020-03-24 11:07:42,"Listening to Trump- /
Literally can kill you. /
The Reign of Error! /
https://t.co/qcjJvF3E2n
#haiku #COVID19… https://t.co/KQmwshnSP8"
Publicv49836227,2,2020-03-24 11:07:41,Again 8 PM ... Indians will come out on roads to defeat corona #COVIDIDIOTS #CoronavirusLockdown #Covid19India… https://t.co/oc4VZFMztE
_MindStick_,114,2020-03-24 11:07:39,Coronavirus Pandemic Is Here &amp; We Cannot Trust Big Pharma Giants #Healthcare #BigPharma #pharmacy #Coronavirus… https://t.co/olTQRxn80m
Thejuly23rdd,1124,2020-03-24 11:07:28,Absolutely surprised about Italy's data. Why the data of #COVID2019 #Italy has not been updated for last 16 hours?… https://t.co/GJwabppV3K
MarcoMarsili1,228,2020-03-24 11:07:25,"Some governments, namely the #UnitedStates, #Iran and #China, are taking advantage of #COVIDー19 by spreading… https://t.co/i9Vu3cOiW2"
SHANE4M,1,2020-03-24 11:07:24,Come on... please someone make it false please #COVID2019 #StayHome #COVID19Pakistan #CoronavirusLockdown… https://t.co/F9BR9tNndm
KumarSantu5555,25,2020-03-24 11:07:22,@airnewsalerts @nsitharamanoffc @nsitharaman Mam please gives the order to all telecom companies to extend validity… https://t.co/c3vDiHsP6w
SaharAli2912,87,2020-03-24 11:07:18,"Corona infected mother 😭   mother is mother, mother is love♥️♥️
#COVID2019 https://t.co/pX28Y515Kn"
_nishantgoyal_,1,2020-03-24 11:07:15,While the entire world is under coronavirus lockdown. A man died in China from something called Hantavirus.… https://t.co/or2KEJzEUc
ssugarhive,10,2020-03-24 11:07:13,Covid is being recognized even in the comic 😱 #COVID19 #coronavirus #COVIDー19 #COVID2019 #thepromisedneverland… https://t.co/F2qCcRHk1b
KaholParav,24,2020-03-24 11:07:12,When you turned your TV on for Corona updates and  news anchors is talking about a new virus. #Hantavirus… https://t.co/hetVFWxpeO
KidusMPH,30,2020-03-24 11:07:11,"*
          Wash Your Hands
               Stay at Home
          Avoid Wasting #PPE
                 Be a #Hero!
*… https://t.co/sSGdDm6KmC"
m143454,16,2020-03-24 11:07:05,@BigBazaar hello guys your numbers  which you gave for #delivery are switched off #CoronavirusLockdown #COVID2019 https://t.co/gKoZquGZ93
Dhirend39861433,0,2020-03-24 11:06:59,#Chinatoblame agree with @realDonaldTrump it is none other than #Chinatoblame for hiding it. Shutting down informat… https://t.co/Anlkvy3R5h
vermanikhilv,233,2020-03-24 11:06:58,"Bloody idiots. Stupidity has no cure. They are forcing the forces on them. 

#COVIDIDIOTS #Social_Distancing… https://t.co/d0n3XY7YRb"
LolaGojani,222,2020-03-24 11:06:47,"@UNDP_Kosovo we #WorkFromHome, #together in #Distance using our #digital tools during #COVID2019 &amp; helping the… https://t.co/bAPW7sWE34"
Iteoluwakiisi10,437,2020-03-24 11:06:45,They said stay home to avoid getting  #COVID2019..But here u are at home exposed to rodents 😂... probably carrying… https://t.co/47jGNBJsNY
Shane_Anthony94,967,2020-03-24 11:06:38,"Isn't it ironic with all the bullshit conservatives say about Venezuela, their leadership is handling this much bet… https://t.co/4ufVlCYxMD"
DipraR,117,2020-03-24 11:06:23,"Watching Dr Murphy hoping aloud that we can avoid a full #shutdown if we all behave, reminds me of my teachers sayi… https://t.co/OgJNyZ7lyA"
Superrlawyer,21,2020-03-24 11:06:19,"Pune-based molecular diagnostics company Mylab Discovery Solutions Pvt Ltd, which specialises in molecular diagnost… https://t.co/5lUYfo8AS7"
babitkaushal,3090,2020-03-24 11:06:10,#COVID2019 Was the corona test done after the players of the Indian cricket team came from New Zealand tour #CoronavirusLockdown
60secondsAsia,26,2020-03-24 11:05:54,"We love what we do! 
#events #wedding #live #StayAtHomeSaveLives #TuesdayThoughts #creativity #Creative #N95masks… https://t.co/wwH5Geryfo"
vishal_saini_vs,862,2020-03-24 11:05:53,"* 9th day of Quarantine*

Reading
TERMS AND CONDITIONS APPLY
carefully...

#QuarantineLife 
#QuarantineActivities… https://t.co/1qTCqy4HIP"
sharpraman,108,2020-03-24 11:05:49,"@HansrajMeena Science now started to follow  vedic science due to #COVID2019 ...
No one now saying, its not dharma… https://t.co/VCY16ceJ01"
saha_abhi1990,5436,2020-03-24 11:05:45,"After a woman tested #COVID2019 positive, Manipur imposes curfew. Officials say that people were disregarding “lock… https://t.co/ygLaspY0Pw"
sanjaybjumaani,11110,2020-03-24 11:05:45,"𝗞𝗮𝗿𝗺𝗮𝘀 𝗰𝗼𝗺𝗲 𝗯𝗮𝗰𝗸! 𝗔𝗻𝗱 𝗵𝗼𝘄!! 
𝗖𝗼𝗹𝗹𝗲𝗰𝘁𝗶𝘃𝗲𝗹𝘆!

#GoCoronaCoronaGo #COVID2019 #Coronavirus #Pandemic #WorkFromHome… https://t.co/v4isPthPVN"
IncredibleTV_,69,2020-03-24 11:05:44,"Brings Some Good News on the Coronavirus CRISIS I #IncrediableTV

@mubasherlucman
#Coronavirus #COVID2019… https://t.co/WCeYQmaed1"
ShaneSays3,182,2020-03-24 11:05:44,"Please, anyone that can influence in @educationgovuk , demonstrate some leadership. Avoiding every case of… https://t.co/qsJH1mFIPQ"
satrohanmaurya,431,2020-03-24 11:05:42,"You are vegiterian and roasted chiken is like chandamrit hai na..... Chutiya samjha hai bc sbko 😡😡😡😡
#SonamKapoor… https://t.co/eTW9eRS6tP"
AhamedZkr,262,2020-03-24 11:05:30,"Thses days when we dial number..

@dialoglk 
@EtisalatSL 
@MobitelSriLanka 

#COVID2019 #COVID19LK #CovidAwareness https://t.co/qtBKcW9hdT"
shivi_bole,908,2020-03-24 11:05:26,35 cases of #COVID2019 are in the state out of which 11 have successfully recovered and have been discharged: Princ… https://t.co/Ei5yfDNU9K
vaibhav2612,1042,2020-03-24 11:05:26,Khiladi for a reason. Thank you @akshaykumar for always being a role model. #coronaupdatesindia #Covid19India… https://t.co/nSH9JSFAWb
_Tsiddi,299,2020-03-24 11:05:25,"Dear political parties in Ghana, if you really love us - the campaign money for this election year let's use it to… https://t.co/ERYCMaOFUH"
liverpool0007,569,2020-03-24 11:05:19,"While other Work from Home, I prefer to Sleep at Home. 
#COVID2019 #WorkFromHomeLife"
SrilankanTwitts,1852,2020-03-24 11:05:12,"Alert 🚨:

It has been decided to keep all pharmacies in the island remain open even during the curfew hours: Minist… https://t.co/RU9zlE9fAz"
NehaPatel1111,8459,2020-03-24 11:04:49,"#OnlyGodKabir_SaveUs
#HowToEnd_CoronaPandemic
@NintendoAmerica @AmericanExpress @GMA @AmericanCancer @RedCross… https://t.co/NFd45mWBjO"
DibblesSioberg,687,2020-03-24 11:04:45,Maybe the world wouldn’t had to shut down and quarantine if the world hadn’t forced Taylor to isolate herself back… https://t.co/ceDpBkzZq9
rachelsyaila,17,2020-03-24 11:04:45,"Getwellsoon and Go,hurry #Corona 
#COVIDIDIOTS #COVID19 #COVID2019 https://t.co/F35cHUJQQL"
chokhanipriya20,3,2020-03-24 11:04:38,"""Coronavirus: China to lift travel restrictions on Wuhan from April 8"" #Coronavirus https://t.co/mZIai1ekym
#StayAtHomeSaveLives 
#COVID2019"
AhamedZkr,262,2020-03-24 11:04:23,"Make sure public not misleading this. 
#COVID2019 #lockdown #COVID19 https://t.co/bGGyMSUlP4"
ANINewsUP,275726,2020-03-24 11:04:12,35 cases of #COVID2019 are in the state out of which 11 have successfully recovered and have been discharged: Princ… https://t.co/haTEvyBCA5
shailja_rawat_,49,2020-03-24 11:04:11,Working from home is an example of dedication of the Bal bhavanites. 😎We are the strongest even during this quarant… https://t.co/FFrR8UvMaF
CoronaDiaries,29,2020-03-24 11:04:10,Stress and the exciting “like-in-the-moveis”-feeling start to occasionally lean towards anxiety and depression; and… https://t.co/k5nzNpxM9y
Jasnoor01472661,0,2020-03-24 11:04:04,"Reported news of kenya 
59 people died after drinking dettol disinfectant. #COVID2019 #Corona #CoronavirusPandemic https://t.co/ya2ZdA2mzi"
hilltopbro,44,2020-03-24 11:03:43,"Is this a relief to people of IT returns for Fy 2018/19? They are already defaulters? Why give them relaxation? 

O… https://t.co/z2slLWL73i"
Superrlawyer,21,2020-03-24 11:03:41,"No. Of #Corona cases in india as of 10:00 AM, 24th March 2020 : 523
Source : COVID-19India. Org
#CoronaCrisis… https://t.co/E149gSFY2p"
Priyank51449405,0,2020-03-24 11:03:41,"Life...🥰
Follow me on Instagram:-
_word_feelings_
.
.
#StayAtHomeSaveLives
#COVID2019 #quoteoftheday… https://t.co/wcrdmrqc7E"
mfansarii,2,2020-03-24 11:03:39,"Once upon a time, I was living peacefully then suddenly 2020 started.

#Hantavirus #COVID2019  #WorldWarIII #lockdown #Asteroid2020"
trade_flow,2697,2020-03-24 11:03:37,#PSX Update - Sazgar Engineering Works Limited $SAZEW in a notification announced that the company has shut down it… https://t.co/DfrjUmNuuP
AniqaNisar,15638,2020-03-24 11:03:32,"CM #Punjab will hold a press conference in a few minutes.

@UsmanAKBuzdar @GOPunjabPK 

#CoronaVirusUpdate… https://t.co/IK6yq6XFpd"
mrromerofficial,0,2020-03-24 11:03:27,"Curfew and lockdown exist 
True nation lovers-

#StayAtHomeSaveLives #StayHome #COVID2019 #lockdown… https://t.co/uEyXaQADxu"
unsatisfiedthi3,21,2020-03-24 11:03:22,"Quarantine day 6 

Even your siblings are good entertainer.

#QuarantineLife #COVID2019"
satrohanmaurya,431,2020-03-24 11:03:21,"Ohhhh you are vegiterian .... Bc to ye kiska tweet hai 😡😡😡
Desh k asli virus to tum jaise log hai👍👍
#SonamKapoor… https://t.co/KDkXOKsART"
Gowhar__Bhat,310,2020-03-24 11:03:20,"#Hantavirus doesn't spread b/w humans but from rodents especially rats to Humans,after touching the faeces of rats 
#Hantavirus
#COVID2019"
BharatiWeb,19,2020-03-24 11:03:19,"Maintain social distancing
Maintain at least 1 metre (3 feet) distance between yourself and anyone who is coughing… https://t.co/hYdMBGstlU"
anand_choubey,87,2020-03-24 11:03:18,Pune based 'My lab Discovery Solutions Ltd' comes up with first indigenous and private medical testing kit for… https://t.co/MwlHb2eo02
thesheetaayush,68,2020-03-24 11:03:16,"Nature fighting back.
#StayAtHomeSaveLives 
#COVID2019 
@raftaarmusic @SrBachchan @ayushmannk @AnupamPKher… https://t.co/97WOeCBXFG"
ankitahlawatTP,76,2020-03-24 11:03:15,"T 442 - And here comes #Hantavirus when the whole world is fighting against corona virus.
#CoronavirusLockdown… https://t.co/XgVIVYMZTu"
verysanskari,97,2020-03-24 11:02:50,Shame on you @ThePrintIndia @ThePrintHindi @ShekharGupta and @jyotiyadaav at this crisis time you are playing dirty… https://t.co/6pgYAcTWVN
estudlaunda05,1,2020-03-24 11:02:49,"you know chris BROWN is actually BLACK 
#COVID2019 
#corona 
#chrisbrown"
Ayesha200bcKhan,47,2020-03-24 11:02:39,"Pathetic are all those who find pleasure and comfort in cursing, defaming and blaming others, as if they were all a… https://t.co/itiAYoMua3"
hacback17,255,2020-03-24 11:02:37,"#AmazonPrime #Video is streaming kids’ movies and TV for free, no Prime membership required

#COVID2019 #Corona… https://t.co/4FXCwt6Ubm"
Paomoe1,86,2020-03-24 11:02:31,Two infected people were found in the capital city of Vientiane Laos. One person in there has just returned from Ba… https://t.co/LHmKjSykYD
sdeievent,748,2020-03-24 11:02:29,As we are lockdown in our homes for our safety and #workingfromhome is the only option left to perform our work res… https://t.co/LERQG5rcmk
Leedsjohnlufc,61,2020-03-24 11:02:15,"#TimeToChange

Listened to a radio ad encouraging me to invest in a stocks &amp; shares ISA, when companies are going b… https://t.co/JpewD1UMAw"
ians_india,33144,2020-03-24 11:02:12,"The #Gujarat Education Department in #Gandhinagar on Tuesday ordered promotion of all students of Class I to IX, an… https://t.co/7bF0Z4Dfrv"
moon_jaiHind,1017,2020-03-24 11:02:11,@steve_hanke @narendramodi Mother Fcuker ! Where Yu Heard That Modi Said That Ringing Bells Can Kill Virus? Yu Assh… https://t.co/8AmWQt9wfO
MaHiAbbasii,4774,2020-03-24 11:01:57,"Never thought ww3 will be between  humans n viruses 🥺🥺🥺

#COVID2019"
isha_rastogi89,216,2020-03-24 11:01:46,"Working in Quarantine largely includes, can you hear me? No network here, lete connect In an hour, should I bathe o… https://t.co/7c8MhdvDO7"
DasRechtsportal,10776,2020-03-24 11:01:42,#Corona-Paket: #Sondersitzungen des @bundesrat https://t.co/3sY84KVDmk #COVID19 #COVIDー19 #Coronakrise #COVID2019 #SARSCoV2
Sterjackre,33,2020-03-24 11:01:35,"Started with that to do list, but need to build up that immune system, right?

#sterlingjacksonrealestate… https://t.co/clViKcStdB"
musicbydari,102,2020-03-24 11:01:31,People gonna be real good at washing their hands by the end of this year 😂 #COVID2019 #handwashing
Tonyformanite,2619,2020-03-24 11:01:29,The World was hardly surviving the attack of #COVID2019 and china is ready to transport another deadly virus 🦠… https://t.co/XHhmdAvt7m
IndiaAheadNews,3099,2020-03-24 11:01:20,"#WestBengal: @RailMinIndia Protection Force distributes tea, biscuit among 375 passengers stranded at Howrah Statio… https://t.co/vFVs99wn0d"
greatgalle,1727,2020-03-24 11:00:59,"🔴Tragedy🔴 - Spanish Health Ministry announce 2,696 #COVID19 related deaths in Spain, which is an increase of 514 de… https://t.co/1LwWcjEknp"
MehboobFarah,13,2020-03-24 11:00:59,The world will not end by the reduced plastic waste and carbon print . Cleaner water canals and living closer to th… https://t.co/Dg8g663Inc
Alekshendra619,535,2020-03-24 11:00:51,"I for Italy
I for Iran
I for ...

If you don't want this sentence to complete, stay at home, take care of yourself… https://t.co/eagrtyzm2I"
niccojakemd,298,2020-03-24 11:00:49,"My colleagues at work are making DIY face shields as part of the PPE (personal protective equipment), since PPE kit… https://t.co/jeh6WA2MXY"
gauri_maulekhi,1834,2020-03-24 11:00:38,Advisory issued by AWBI regarding animals stranded in Pet Shops during lockdown/curfew. Pl seek immediate intervent… https://t.co/IzITA7MREq
DipraR,117,2020-03-24 11:00:35,New Zealand went from clear cut Level 3 to Level 4 lockdowns in a matter of 48 hours. Australia went from a leaky s… https://t.co/opKnysjY2C
kulasinghet,12,2020-03-24 11:00:34,"Coronavirus smiled and asked, ""Where are your missiles, guns and bombs"". No country responded.

#COVID2019… https://t.co/llm4Jjheqk"
siddhantmohan1,177,2020-03-24 11:00:15,"For people who want to offer help in their location, please fill up this (https://t.co/1MuyuAee7U) and you will be… https://t.co/WD0OpUUz84"
AhamedZkr,262,2020-03-24 11:00:08,"3 option ??
1. Stay Home 
2. Stay Hospital 
3. Stay in Photo Frame

 CHOICE IS YOURS !

#Covid_19 #COVID2019… https://t.co/rrsISjgJbI"
ashim_master,201,2020-03-24 11:00:07,Our State Assam! How  young lady doctor👩🏻‍⚕️🎗️ voluntarily day night provide free  medical service in remote area A… https://t.co/vyBCjdnG7M
MatLaurant,28,2020-03-24 11:00:00,Lombardia looks pretty out of control #COVID2019 https://t.co/RRjDya41KE
e4mtweets,26941,2020-03-24 11:00:00,The industry has witnessed a 50% increase in consumers as companies offer free content to the #quarantined students… https://t.co/bhZcKedbV4
PeepingMoon,7172,2020-03-24 10:59:59,#CoronavirusOutbreak has put a halt on normal lives of all people but it has not stopped #AnilKapoor from working o… https://t.co/iRm01GGvve
